PROVIDER;DESCRIPTION;SUBSCRIPTIONID;LOCATION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_PILLAR;REQUIREMENTS_ATTRIBUTES_ARTICLE;REQUIREMENTS_ATTRIBUTES_ARTICLETITLE;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;global;2026-06-30 12:59:48.948909;DORA-Art19;Financial entities shall report major ICT-related incidents to the relevant competent authority and may, on a voluntary basis, notify significant cyber threats. Detective metric filters, change-tracking alarms and reliable notification topics are needed to surface and route reportable events.;ICT-Related Incident Reporting;Article 19;Reporting of major ICT-related incidents and voluntary notification of significant cyber threats;FAIL;There is no activity log alert for Service Health in subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9).;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9;524e42fc-65bd-4b6c-b65d-da2abce9b1d9;monitor_alert_service_health_exists;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;global;2026-06-30 12:59:48.948909;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No diagnostic setting captures all appropriate categories (Administrative, Security, Alert, Policy) in subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9).;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9;524e42fc-65bd-4b6c-b65d-da2abce9b1d9;monitor_diagnostic_setting_with_appropriate_categories;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;global;2026-06-30 12:59:48.948909;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;No diagnostic settings found in subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9).;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9;524e42fc-65bd-4b6c-b65d-da2abce9b1d9;monitor_diagnostic_settings_exists;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;global;2026-06-30 12:59:48.948909;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Bastion Host from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) does not exist;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9;524e42fc-65bd-4b6c-b65d-da2abce9b1d9;network_bastion_host_exists;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;Network Watcher NetworkWatcher_centralus from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has no flow logs;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_centralus;NetworkWatcher_centralus;network_flow_log_captured_sent;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;Network Watcher NetworkWatcher_centralus from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has no flow logs;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_centralus;NetworkWatcher_centralus;network_flow_log_more_than_90_days;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Security Group nsg-web-cloudguardian-lab from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has HTTP internet access allowed.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Network/networkSecurityGroups/nsg-web-cloudguardian-lab;nsg-web-cloudguardian-lab;network_http_internet_access_restricted;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;PASS;Security Group nsg-web-cloudguardian-lab from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has RDP internet access restricted.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Network/networkSecurityGroups/nsg-web-cloudguardian-lab;nsg-web-cloudguardian-lab;network_rdp_internet_access_restricted;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;PASS;Security Group nsg-web-cloudguardian-lab from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has SSH internet access restricted.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Network/networkSecurityGroups/nsg-web-cloudguardian-lab;nsg-web-cloudguardian-lab;network_ssh_internet_access_restricted;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;PASS;Security Group nsg-web-cloudguardian-lab from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has UDP internet access restricted.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Network/networkSecurityGroups/nsg-web-cloudguardian-lab;nsg-web-cloudguardian-lab;network_udp_internet_access_restricted;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;global;2026-06-30 12:59:48.948909;DORA-Art8;Financial entities shall identify, classify and adequately document all ICT supported business functions, roles and responsibilities, the information assets and ICT assets supporting them, and their interdependencies. They shall on a continuous basis identify all sources of ICT risk, in particular the risk exposure to and from other financial entities.;ICT Risk Management;Article 8;Identification;FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9)': southeastasia, italynorth, norwayeast, japanwest, norwaywest, australiacentral, israelcentral, westus2, indonesiacentral, qatarcentral, brazilsoutheast, francecentral, uksouth, westindia, centralindia, northeurope, switzerlandwest, australiacentral2, eastus2, malaysiawest, australiasoutheast, westeurope, southafricawest, swedencentral, jioindiacentral, northcentralus, spaincentral, southcentralus, germanywestcentral, eastasia, japaneast, koreacentral, denmarkeast, chilecentral, austriaeast, westus, canadacentral, brazilsouth, ukwest, jioindiawest, newzealandnorth, uaecentral, mexicocentral, westus3, southindia, australiaeast, uaenorth, switzerlandnorth, southafricanorth, francesouth, germanynorth, koreasouth, polandcentral, westcentralus, canadaeast, eastus, belgiumcentral.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9;524e42fc-65bd-4b6c-b65d-da2abce9b1d9;network_watcher_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;SQL Server sql-cloudguardian-lab-8kd45 from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) does not have any auditing policy configured.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Sql/servers/sql-cloudguardian-lab-8kd45;sql-cloudguardian-lab-8kd45;sqlserver_auditing_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art17;Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents. Comprehensive trail logging, log integrity protection, retention and centralisation of ICT events are foundational requirements.;ICT-Related Incident Reporting;Article 17;ICT-related incident management process;FAIL;SQL Server sql-cloudguardian-lab-8kd45 from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has auditing disabled.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Sql/servers/sql-cloudguardian-lab-8kd45;sql-cloudguardian-lab-8kd45;sqlserver_auditing_retention_90_days;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art10;Financial entities shall have in place mechanisms to promptly detect anomalous activities, including ICT network performance issues and ICT-related incidents, and to identify potential single points of failure. Threat detection across compute, identity, storage and the API control plane is required for timely detection.;ICT Risk Management;Article 10;Detection;FAIL;SQL Server sql-cloudguardian-lab-8kd45 from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has microsoft defender disabled.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Sql/servers/sql-cloudguardian-lab-8kd45;sql-cloudguardian-lab-8kd45;sqlserver_microsoft_defender_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art18;Financial entities shall classify ICT-related incidents and shall determine their impact based on criteria such as the number of clients affected, duration, geographical spread, data losses, and criticality of the services affected. Severity-aware threat detection across the estate underpins this classification.;ICT-Related Incident Reporting;Article 18;Classification of ICT-related incidents and cyber threats;FAIL;SQL Server sql-cloudguardian-lab-8kd45 from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has microsoft defender disabled.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Sql/servers/sql-cloudguardian-lab-8kd45;sql-cloudguardian-lab-8kd45;sqlserver_microsoft_defender_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art45;Financial entities may exchange amongst themselves cyber threat information and intelligence, including indicators of compromise, tactics, techniques and procedures, cyber security alerts and configuration tools. Centralised threat detection, sensitive data discovery and trail-based intelligence enable participation in such information-sharing arrangements.;Information Sharing;Article 45;Information-sharing arrangements on cyber threat information and intelligence;FAIL;SQL Server sql-cloudguardian-lab-8kd45 from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has microsoft defender disabled.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Sql/servers/sql-cloudguardian-lab-8kd45;sql-cloudguardian-lab-8kd45;sqlserver_microsoft_defender_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art7;Financial entities shall use and maintain updated ICT systems, protocols and tools that are appropriate to the magnitude of operations supporting ICT functions, technologically resilient, and adequately equipped to securely process data. Cryptographic primitives, certificate hygiene and network segmentation are core to this requirement.;ICT Risk Management;Article 7;ICT systems, protocols and tools;PASS;SQL Server sql-cloudguardian-lab-8kd45 from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) is using version 1.2 as minimal accepted which is recommended.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Sql/servers/sql-cloudguardian-lab-8kd45;sql-cloudguardian-lab-8kd45;sqlserver_recommended_minimal_tls_version;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;SQL Server sql-cloudguardian-lab-8kd45 from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has TDE disabled without CMK.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Sql/servers/sql-cloudguardian-lab-8kd45;sql-cloudguardian-lab-8kd45;sqlserver_tde_encrypted_with_cmk;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;PASS;Database sqldb-cloudguardian-lab from SQL Server sql-cloudguardian-lab-8kd45 from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) has TDE enabled;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Sql/servers/sql-cloudguardian-lab-8kd45/databases/sqldb-cloudguardian-lab;sqldb-cloudguardian-lab;sqlserver_tde_encryption_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
azure;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";524e42fc-65bd-4b6c-b65d-da2abce9b1d9;centralus;2026-06-30 12:59:48.948909;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;PASS;SQL Server sql-cloudguardian-lab-8kd45 from subscription Azure subscription 1 (524e42fc-65bd-4b6c-b65d-da2abce9b1d9) does not have firewall rules allowing 0.0.0.0-255.255.255.255.;/subscriptions/524e42fc-65bd-4b6c-b65d-da2abce9b1d9/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Sql/servers/sql-cloudguardian-lab-8kd45;sql-cloudguardian-lab-8kd45;sqlserver_unrestricted_inbound_access;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
